818
16	16
   CSTRESS_1    CSTRESS_2    CSTRESS_3    CSTRESS_4    CSTRESS_5    CSTRESS_6    CSTRESS_7    CSTRESS_8    CSTRESS_9   CSTRESS_10   CSTRESS_11   CSTRESS_12   CSTRESS_13   CSTRESS_14   CSTRESS_15   CSTRESS_16 
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.097759     0.131551     0.177225     0.202005     0.107155     0.141165     0.188939     0.210606     0.139014     0.185388     0.205262     0.224112     0.171895     0.192861     0.212832     0.229971
    0.030691     0.034120     0.036531     0.038258     0.030789     0.033447     0.035459     0.030459     0.029733     0.027631     0.017549     0.002596     0.025953     0.017155     0.003489     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.100393     0.164083     0.196341     0.228682     0.146232     0.178109     0.210370     0.236279     0.173335     0.201540     0.224274     0.246458     0.183667     0.207316     0.230078     0.251308
    0.000000     0.000000     0.000000     0.000491     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.007165     0.008885     0.010736     0.006095     0.007741     0.009531     0.011421     0.007206     0.008984     0.010683     0.011903     0.007800     0.009497     0.010752     0.011869
    0.000000     0.011726     0.015243     0.019029     0.000000     0.012454     0.016055     0.019866     0.010463     0.013911     0.017439     0.020219     0.011114     0.014478     0.017314     0.019828
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.040547     0.047850     0.052070     0.055227     0.043484     0.048282     0.051694     0.074056     0.044395     0.047814     0.067926     0.057937     0.044374     0.046249     0.055664     0.041652
    0.012787     0.017238     0.021900     0.026947     0.013957     0.018364     0.023177     0.028380     0.016048     0.020758     0.025703     0.029799     0.017157     0.021886     0.026018     0.029490
    0.012153     0.016186     0.020507     0.024975     0.013137     0.017252     0.021565     0.025644     0.015050     0.019069     0.022122     0.024684     0.015837     0.018999     0.021666     0.024124
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.017918     0.022300     0.026615     0.029196     0.019137     0.023388     0.026232     0.028296     0.020343     0.022772     0.024868     0.026320     0.020025     0.022252     0.023889     0.020319
    0.159897     0.226856     0.273130     0.361187     0.202218     0.248999     0.334260     0.385723     0.246165     0.331382     0.383375     0.435137     0.267852     0.355780     0.408934     0.460602
    0.161899     0.179693     0.262342     0.283088     0.162706     0.176155     0.262505     0.249822     0.157285     0.222353     0.181985     0.118114     0.138725     0.173108     0.115487     0.105108
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.038043     0.046415     0.055233     0.064002     0.041432     0.050080     0.058789     0.064609     0.048401     0.055125     0.059909     0.064381     0.050284     0.055395     0.060063     0.063985
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.031151     0.036803     0.040143     0.042631     0.033407     0.037153     0.039847     0.041988     0.034132     0.036783     0.037124     0.046237     0.034092     0.035486     0.026589     0.033767
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.011946     0.010571     0.008401     0.000111     0.009816     0.007939     0.001021     0.000000     0.002371     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.014971     0.019047     0.023471     0.012118     0.015971     0.020185     0.024749     0.013973     0.018100     0.022442     0.026064     0.014960     0.019111     0.022760     0.025810
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   84.057968    83.224907    81.765549    79.540596    83.085068    81.729340    79.537277    76.656105    79.520874    76.845207    73.051392    68.299690    76.896591    73.213188    68.520683    62.823353
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   75.514221    73.708153    70.600945    66.239479    73.703033    70.803474    66.481255    61.309593    66.956367    62.067902    55.318401    47.591961    62.373627    55.817028    48.129536    37.982834
   56.256863    51.222893    42.790539    30.119230    51.616447    43.853706    31.242243    18.188889    33.479927    19.969917    13.517173     7.395002    21.198725    13.983055     7.886204     4.946011
   24.560427    10.420012     5.623926     3.567740    11.844865     5.799487     3.752802     1.651271     4.121670     1.935054     1.006877     0.159966     2.136852     1.073138     0.230016     0.000000
    2.878629     0.590273     0.000000     0.000000     0.823464     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   79.816521    78.583893    76.597145    73.297653    78.507095    76.655571    73.432068    69.197578    73.690399    69.692596    64.643951    57.989307    69.903343    64.949455    58.424614    50.954288
   62.888321    58.986992    53.754684    45.387127    59.268417    54.237331    46.133205    34.531292    47.613979    36.735641    23.218264    16.386433    37.769970    24.436008    16.795706    11.101186
   32.012932    20.089567     8.610689     5.991260    21.392458     9.165648     6.114272     4.234677     6.358692     4.597661     2.410140     1.412078     4.768455     2.610247     1.470286     0.688198
    3.982428     2.045144     0.218781     0.000000     2.260046     0.300436     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    3.734175     4.634911     5.467291     6.128489     4.003661     4.846797     5.532648     6.028807     4.361572     4.942720     5.282343     5.334398     4.401111     4.795901     4.920512     4.709482
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.078600     0.045707     0.033121     0.018276     0.041465     0.029049     0.017244     0.000000     0.014042     0.001663     0.000000     0.000000     0.002556     0.000000     0.000000     0.000000
    0.962753     1.105315     1.064207     0.788859     0.946413     0.955771     0.737575     0.372394     0.614452     0.341818     0.286628     0.238618     0.330985     0.259964     0.221639     0.122904
    2.671410     3.258258     3.728750     4.017718     2.803789     3.299418     3.624020     3.751464     2.845808     3.081994     3.003271     2.635964     2.740191     2.739648     2.454926     1.649673
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000009     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.281398     0.214834     0.132479     0.109141     0.204799     0.122891     0.103991     0.063186     0.092447     0.062513     0.010627     0.000000     0.060875     0.015098     0.000000     0.000000
    1.573359     1.798013     1.924424     1.763614     1.588514     1.742132     1.638511     1.244388     1.374398     1.125020     0.591978     0.445617     1.049645     0.597227     0.415527     0.352831
    3.187816     3.897728     4.532034     4.971739     3.386873     4.036260     4.507519     4.786012     3.591535     3.959759     4.118137     3.924406     3.545882     3.756955     3.648379     3.210670
   89.960373    90.210320    90.015953    89.634468    89.960838    89.798233    89.438011    88.534599    89.024925    88.320839    86.573334    83.948914    88.163406    86.540337    83.959930    80.820671
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   83.241837    82.691307    81.690414    80.396736    82.550804    81.586159    80.345039    77.864464    80.182755    78.070908    74.367897    69.669106    78.109413    74.559349    69.907906    64.172768
   67.515083    64.352776    60.234280    55.578320    64.572037    60.512424    55.965870    47.990856    56.616627    49.732067    37.976513    24.411303    50.404701    39.045715    25.564306    17.555534
   44.829643    34.304672    21.232531     8.566697    35.443981    22.509768     9.067698     6.331704    11.249778     6.621939     4.706362     2.505132     6.734790     4.883490     2.695631     1.474833
   11.079740     4.344118     2.216559     0.172379     4.532272     2.427094     0.247046     0.000000     0.602149     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.861363     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   85.564354    85.307877    84.558449    83.629402    85.129776    84.414268    83.505890    81.748550    83.239349    81.813255    78.686447    74.335785    81.758980    78.823944    74.530640    69.799713
   70.514648    67.983353    64.503296    60.529999    68.185623    64.716072    60.766636    55.178688    61.225864    56.392536    47.233925    34.487976    56.760983    48.184364    35.545963    22.343527
   47.028584    37.650803    26.318388    13.022827    38.994370    27.530064    14.287387     7.458434    16.795938     7.765913     6.174890     4.103302     8.267212     6.332957     4.278576     2.138389
   14.330575     4.823107     2.977093     0.807135     5.046567     3.177979     1.016806     0.000000     1.432783     0.017891     0.000000     0.000000     0.093171     0.000000     0.000000     0.000000
    1.368098     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    2.359329     3.185521     4.031953     4.879966     2.594543     3.411578     4.242794     5.024405     3.033039     3.807935     4.465957     4.976085     3.223444     3.893389     4.426583     4.821935
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.084689     0.083125     0.064268     0.038193     0.066021     0.053901     0.031929     0.027369     0.022292     0.018825     0.013430     0.003086     0.014634     0.011199     0.003399     0.000000
    0.672084     0.851305     1.009838     1.134421     0.683546     0.842837     0.978077     0.962145     0.674694     0.728149     0.630333     0.386989     0.609409     0.554714     0.363845     0.270912
    1.719469     2.296999     2.873118     3.427397     1.857829     2.417041     2.965965     3.427683     2.090550     2.572196     2.933680     3.154268     2.161316     2.543646     2.795782     2.858083
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.001933     0.000003     0.000000     0.000000     0.000524     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.263513     0.255156     0.214386     0.134492     0.233606     0.198046     0.130360     0.103944     0.117022     0.087983     0.071565     0.039446     0.079149     0.066783     0.039111     0.000000
    1.107002     1.351510     1.563832     1.746185     1.144587     1.357233     1.544930     1.616415     1.158983     1.292526     1.200581     0.885967     1.123799     1.084388     0.830144     0.412373
    2.069884     2.726394     3.381494     4.027663     2.247104     2.883554     3.520707     4.087167     2.556055     3.137140     3.574624     3.850984     2.677008     3.136969     3.445968     3.624483
   92.299561    93.192696    93.329178    93.424728    92.863144    93.054039    93.159004    93.122414    92.610855    92.649879    92.056190    90.137840    92.385666    91.899338    90.083206    87.788521
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   87.093781    87.256927    86.704025    86.082329    87.027260    86.523827    85.912064    85.074883    85.557228    84.846451    82.909935    79.125755    84.683311    82.935692    79.272560    75.037773
   72.947449    71.233139    67.772461    64.115723    71.306725    67.947945    64.306450    60.207767    64.678772    60.816933    54.051456    42.128307    61.033806    54.712170    43.120468    30.283463
   51.996357    45.064423    33.180157    20.707005    45.909172    34.299335    21.865137     9.642973    24.171434    11.158753     7.237884     5.295166    12.391420     7.349000     5.460212     3.371997
   23.209478     6.008039     4.067698     2.031168     6.845888     4.253583     2.223572     0.241741     2.606789     0.483428     0.000000     0.000000     0.688036     0.000000     0.000000     0.000000
    2.756356     0.000000     0.000000     0.000000     0.119506     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   87.379280    87.663521    87.192581    86.658508    87.418755    87.002548    86.477798    85.771812    86.102898    85.498962    83.798012    80.227127    85.322937    83.802330    80.359634    76.262169
   72.488419    71.246407    67.941803    64.453293    70.994621    68.102119    64.627533    60.790447    64.968224    61.311337    55.229084    44.361877    61.506779    55.848579    45.324440    32.798615
   50.517963    45.649403    33.905857    21.590174    44.733940    35.011597    22.732809    10.406692    25.010035    12.208204     7.416166     5.648194    13.418047     7.520784     5.808524     3.769333
   22.250776     6.109364     4.189157     2.175313     7.624518     4.373108     2.365461     0.358914     2.744466     0.651956     0.000000     0.000000     0.853181     0.000000     0.000000     0.000000
    2.633088     0.000000     0.000000     0.000000     0.285944     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    1.577710     2.308648     3.064017     3.850494     1.769643     2.484870     3.240562     4.018112     2.110313     2.829852     3.543887     4.124854     2.278116     2.973257     3.564360     4.066329
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.098410     0.114349     0.102560     0.079301     0.090427     0.085088     0.068517     0.044127     0.046056     0.031739     0.028248     0.020495     0.026354     0.023242     0.017701     0.007642
    0.556378     0.748169     0.918306     1.078063     0.577554     0.743922     0.902609     1.039593     0.578433     0.722542     0.775270     0.677651     0.572940     0.648875     0.592367     0.426533
    1.226764     1.767268     2.313288     2.870530     1.352039     1.871102     2.408814     2.946097     1.555285     2.059929     2.525009     2.861732     1.648578     2.109824     2.464787     2.727891
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000354     0.000000     0.000000     0.000000     0.000009     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.153623     0.180009     0.160640     0.124620     0.144488     0.140257     0.112475     0.071409     0.086217     0.058452     0.051984     0.038843     0.052450     0.045600     0.035340     0.017803
    0.690420     0.909465     1.096084     1.271127     0.722641     0.908839     1.083323     1.238157     0.732855     0.893454     0.963205     0.853736     0.730158     0.823647     0.757706     0.561330
    1.338807     1.905999     2.474454     3.055414     1.477566     2.019763     2.581260     3.146735     1.701190     2.232380     2.727486     3.081231     1.806559     2.297434     2.670654     2.947197
   92.651726    93.523964    93.649666    93.731705    93.198608    93.370918    93.462883    93.395905    92.908882    92.924400    92.286926    90.349655    92.662689    92.127998    90.292686    87.967644
